queue_order,diversity,job_duration_s,slow_reconfig_s,fast_reconfig_s,window_size,static_makespan_s,per_job_makespan_s,stratocs_makespan_s,oracle_makespan_s,static_speedup,per_job_speedup,oracle_loss_pct,reconfig_fraction,slow_reconfig_reduction_pct,retained_improvement_pct,verdict
clustered,medium,600,5,0.01,20,12000.0,11102.085000000003,11061.490000000003,11001.885000000002,1.0848448084299671,1.0036699395831845,0.5417707965498675,0.0004700994169863191,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,5,0.01,20,12000.0,11102.085000000001,11061.490000000002,11001.885,1.0848448084299673,1.0036699395831845,0.5417707965498764,0.00047009941698631914,95.0,94.54922528967096,narrow_keep
clustered,medium,600,30,0,2,12000.0,11601.885000000002,11322.81,11001.885000000002,1.059807591931685,1.0246471503098615,2.917000132250047,0.026495189798292122,50.0,97.90354818833526,narrow_keep
random_avg,medium,600,30,0,2,12000.0,11601.885,11329.812,11001.885,1.0591528876671523,1.0240141666776852,2.9806437714991363,0.026478822191678807,50.0,97.20202581866836,narrow_keep
clustered,medium,600,30,0,5,12000.0,11601.885000000002,11156.309999999998,11001.885000000002,1.0756244672297564,1.0399392809988253,1.4036231064040061,0.010756244672297563,80.0,96.55099863242255,narrow_keep
random_avg,medium,600,30,0,5,12000.0,11601.885,11172.278999999999,11001.885,1.0740873531313833,1.038453162582058,1.5487709606126376,0.010740873531313831,80.0,94.95108279106138,narrow_keep
clustered,medium,600,30,0,10,12000.0,11601.885000000002,11116.289999999999,11001.885000000002,1.0794968465198371,1.0436831892654836,1.0398672591105607,0.005397484232599186,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,30,0,10,12000.0,11601.885,11116.289999999999,11001.885,1.0794968465198371,1.0436831892654834,1.0398672591105829,0.005397484232599186,90.0,94.54922528967114,narrow_keep
clustered,medium,600,30,0,20,12000.0,11601.885000000002,11086.290000000003,11001.885000000002,1.082418013600582,1.046507442976866,0.767186713913115,0.002706045034001455,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,30,0,20,12000.0,11601.885,11086.29,11001.885,1.0824180136005823,1.046507442976866,0.7671867139131239,0.0027060450340014555,95.0,94.54922528967096,narrow_keep
clustered,medium,600,30,0.001,2,12000.0,11601.905000000002,11322.83,11001.885000000002,1.0598057199481048,1.0246471067745433,2.9171819192801873,0.0264969093415692,50.0,97.90354818833526,narrow_keep
random_avg,medium,600,30,0.001,2,12000.0,11601.905,11329.832,11001.885,1.0591510179952381,1.0240141242861704,2.9808255585292764,0.026480540701577612,50.0,97.20202581866836,narrow_keep
clustered,medium,600,30,0.001,5,12000.0,11601.905000000002,11156.329999999998,11001.885000000002,1.0756225389532224,1.0399392093995072,1.403804893434124,0.01075801809376381,80.0,96.55099863242255,narrow_keep
random_avg,medium,600,30,0.001,5,12000.0,11601.905,11172.298999999999,11001.885,1.0740854303615142,1.038453093744867,1.5489527476427778,0.010742644445999079,80.0,94.95108279106138,narrow_keep
clustered,medium,600,30,0.001,10,12000.0,11601.905000000002,11116.31,11001.885000000002,1.079494904334262,1.0436831106725166,1.0400490461407008,0.0053992736798452005,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,30,0.001,10,12000.0,11601.905,11116.31,11001.885,1.079494904334262,1.0436831106725164,1.040049046140723,0.0053992736798452005,90.0,94.54922528967114,narrow_keep
clustered,medium,600,30,0.001,20,12000.0,11601.905000000002,11086.310000000003,11001.885000000002,1.0824160608895113,1.046507359076194,0.7673685009432551,0.0027078441789919272,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,30,0.001,20,12000.0,11601.905,11086.310000000001,11001.885,1.0824160608895113,1.046507359076194,0.7673685009432551,0.0027078441789919277,95.0,94.54922528967096,narrow_keep
clustered,medium,600,30,0.01,2,12000.0,11602.085000000003,11323.01,11001.885000000002,1.0597888723934714,1.024646714963601,2.91881800255136,0.026512384957710005,50.0,97.90354818833526,narrow_keep
random_avg,medium,600,30,0.01,2,12000.0,11602.085000000001,11330.012,11001.885,1.0591341912450465,1.024013742769274,2.982461641800467,0.02649600701764691,50.0,97.20202581866836,narrow_keep
clustered,medium,600,30,0.01,5,12000.0,11602.085000000003,11156.509999999998,11001.885000000002,1.075605184775526,1.0399385650171966,1.4054409767053189,0.01077397860083485,80.0,96.55099863242255,narrow_keep
random_avg,medium,600,30,0.01,5,12000.0,11602.085000000001,11172.479,11001.885,1.0740681257424725,1.038452474221238,1.5505888309139548,0.010758582392853768,80.0,94.95108279106138,narrow_keep
clustered,medium,600,30,0.01,10,12000.0,11602.085000000003,11116.49,11001.885000000002,1.079477424978568,1.0436824033485392,1.0416851294118956,0.005415378415309149,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,30,0.01,10,12000.0,11602.085000000001,11116.49,11001.885,1.079477424978568,1.043682403348539,1.0416851294119178,0.005415378415309149,90.0,94.54922528967114,narrow_keep
clustered,medium,600,30,0.01,20,12000.0,11602.085000000003,11086.490000000003,11001.885000000002,1.0823984868069152,1.0465066039837676,0.76900458421445,0.002724036191797403,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,30,0.01,20,12000.0,11602.085000000001,11086.490000000002,11001.885,1.0823984868069152,1.0465066039837676,0.76900458421445,0.0027240361917974035,95.0,94.54922528967096,narrow_keep
clustered,medium,600,120,0,2,12000.0,13401.885000000002,12222.81,11001.885000000002,0.9817709675598328,1.096465133631301,11.097416488174506,0.09817709675598328,50.0,97.90354818833526,drop
random_avg,medium,600,120,0,2,12000.0,13401.885,12229.812,11001.885,0.9812090862622483,1.0958376112534778,11.161060127423594,0.09812090862622484,50.0,97.20202581866836,drop
clustered,medium,600,120,0,5,12000.0,13401.885000000002,11516.309999999998,11001.885000000002,1.0420004324301797,1.163730830448295,4.675789648773776,0.04168001729720719,80.0,96.55099863242255,conditional
random_avg,medium,600,120,0,5,12000.0,13401.885,11532.278999999999,11001.885,1.0405578428586209,1.1621197121532756,4.820937502982421,0.04162231371434483,80.0,94.95108279106138,conditional
clustered,medium,600,120,0,10,12000.0,13401.885000000002,11296.289999999999,11001.885000000002,1.0622956740664413,1.186397038319661,2.6759505302954567,0.021245913481328826,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,120,0,10,12000.0,13401.885,11296.289999999999,11001.885,1.0622956740664413,1.186397038319661,2.675950530295479,0.021245913481328826,90.0,94.54922528967114,narrow_keep
clustered,medium,600,120,0,20,12000.0,13401.885000000002,11176.290000000003,11001.885000000002,1.0737015592830892,1.1991354018193872,1.585228349505563,0.010737015592830893,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,120,0,20,12000.0,13401.885,11176.29,11001.885,1.0737015592830894,1.1991354018193872,1.585228349505563,0.010737015592830895,95.0,94.54922528967096,narrow_keep
clustered,medium,600,120,0.001,2,12000.0,13401.905000000002,12222.83,11001.885000000002,0.9817693611054068,1.0964649757871134,11.097598275204646,0.0981785723928092,50.0,97.90354818833526,drop
random_avg,medium,600,120,0.001,2,12000.0,13401.905,12229.832,11001.885,0.9812074816457323,1.095837454525446,11.161241914453734,0.09812238351037599,50.0,97.20202581866836,drop
clustered,medium,600,120,0.001,5,12000.0,13401.905000000002,11516.329999999998,11001.885000000002,1.0419986228251537,1.1637305461027954,4.675971435803916,0.04168168157737752,80.0,96.55099863242255,conditional
random_avg,medium,600,120,0.001,5,12000.0,13401.905,11532.298999999999,11001.885,1.0405560382602044,1.1621194309949687,4.821119290012552,0.04162397579047194,80.0,94.95108279106138,conditional
clustered,medium,600,120,0.001,10,12000.0,13401.905000000002,11296.31,11001.885000000002,1.0622937932829393,1.1863967083056328,2.676132317325597,0.02124764635531426,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,120,0.001,10,12000.0,13401.905,11296.31,11001.885,1.0622937932829393,1.1863967083056326,2.676132317325619,0.02124764635531426,90.0,94.54922528967114,narrow_keep
clustered,medium,600,120,0.001,20,12000.0,13401.905000000002,11176.310000000003,11001.885000000002,1.0736996378947967,1.1991350454667058,1.5854101365357032,0.010738785878344459,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,120,0.001,20,12000.0,13401.905,11176.310000000001,11001.885,1.073699637894797,1.1991350454667058,1.5854101365357032,0.01073878587834446,95.0,94.54922528967096,narrow_keep
clustered,medium,600,120,0.01,2,12000.0,13402.085000000003,12223.01,11001.885000000002,0.9817549032521449,1.0964635552126687,11.099234358475819,0.09819185290693537,50.0,97.90354818833526,drop
random_avg,medium,600,120,0.01,2,12000.0,13402.085000000001,12230.012,11001.885,0.9811930403332544,1.0958360439962254,11.16287799772493,0.09813565725066432,50.0,97.20202581866836,drop
clustered,medium,600,120,0.01,5,12000.0,13402.085000000003,11516.509999999998,11001.885000000002,1.0419823366627565,1.1637279870377402,4.677607519075111,0.041696659838787974,80.0,96.55099863242255,conditional
random_avg,medium,600,120,0.01,5,12000.0,13402.085000000001,11532.479,11001.885,1.0405397971561197,1.1621169006140895,4.822755373283747,0.04163893421619739,80.0,94.95108279106138,conditional
clustered,medium,600,120,0.01,10,12000.0,13402.085000000003,11296.49,11001.885000000002,1.0622768665311084,1.1863937382319643,2.6777684005967917,0.021263241945064352,90.0,94.54922528967131,narrow_keep
random_avg,medium,600,120,0.01,10,12000.0,13402.085000000001,11296.49,11001.885,1.0622768665311084,1.1863937382319643,2.677768400596805,0.021263241945064352,90.0,94.54922528967114,narrow_keep
clustered,medium,600,120,0.01,20,12000.0,13402.085000000003,11176.490000000003,11001.885000000002,1.0736823457096099,1.199131838349965,1.587046219806898,0.010754718162857925,95.0,94.54922528967096,narrow_keep
random_avg,medium,600,120,0.01,20,12000.0,13402.085000000001,11176.490000000002,11001.885,1.0736823457096099,1.199131838349965,1.587046219806889,0.010754718162857927,95.0,94.54922528967096,narrow_keep
clustered,medium,3600,1,0,2,72000.0,66031.30999999998,66146.85999999999,66011.30999999998,1.0884870423176551,0.998253129475836,0.2053435994528785,0.00015117875587745212,50.0,97.90354818833497,narrow_keep
random_avg,medium,3600,1,0,2,72000.0,66031.30999999998,66188.872,66011.30999999998,1.0877964440500267,0.9976197807495133,0.2689872387019898,0.0001510828394513926,50.0,97.202025818668,narrow_keep
clustered,medium,3600,1,0,5,72000.0,66031.30999999998,66221.86,66011.30999999998,1.0872542692095932,0.997122551375029,0.31896049328519194,6.0403014956088516e-05,80.0,96.55099863242184,narrow_keep
random_avg,medium,3600,1,0,5,72000.0,66031.30999999998,66317.674,66011.30999999998,1.0856837642370802,0.9956822388653548,0.4641083474937968,6.0315764679837796e-05,80.0,94.95108279106104,narrow_keep
clustered,medium,3600,1,0,10,72000.0,66031.30999999998,66339.73999999999,66011.30999999998,1.0853223120862399,0.9953507505456004,0.4975359525511758,3.0147842002395553e-05,90.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0,10,72000.0,66031.30999999998,66339.73999999999,66011.30999999998,1.0853223120862399,0.9953507505456005,0.4975359525511669,3.0147842002395553e-05,90.0,94.54922528967101,narrow_keep
clustered,medium,3600,1,0,20,72000.0,66031.30999999998,66338.73999999999,66011.30999999998,1.085338672395647,0.9953657546103527,0.49602106063340035,1.5074148227717322e-05,95.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0,20,72000.0,66031.30999999998,66338.73999999999,66011.30999999998,1.085338672395647,0.9953657546103527,0.4960210606333959,1.5074148227717322e-05,95.0,94.54922528967097,narrow_keep
clustered,medium,3600,1,0.001,2,72000.0,66031.32999999999,66146.87999999999,66011.30999999998,1.088486713205521,0.9982531300040153,0.20537389729125,0.00015148106758776833,50.0,97.90354818833497,narrow_keep
random_avg,medium,3600,1,0.001,2,72000.0,66031.32999999999,66188.892,66011.30999999998,1.0877961153552855,0.9976197814686516,0.26901753654035687,0.0001513849593869439,50.0,97.202025818668,narrow_keep
clustered,medium,3600,1,0.001,5,72000.0,66031.32999999999,66221.88,66011.30999999998,1.087253940842513,0.9971225522440617,0.31899079112356343,6.0705011697040305e-05,80.0,96.55099863242184,narrow_keep
random_avg,medium,3600,1,0.001,5,72000.0,66031.32999999999,66317.694,66011.30999999998,1.0856834368178467,0.9956822401674081,0.4641386453321594,6.061732522232978e-05,80.0,94.95108279106104,narrow_keep
clustered,medium,3600,1,0.001,10,72000.0,66031.32999999999,66339.76,66011.30999999998,1.0853219848850826,0.9953507519472484,0.49756625038952507,3.044931124260926e-05,90.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0.001,10,72000.0,66031.32999999999,66339.76,66011.30999999998,1.0853219848850826,0.9953507519472485,0.4975662503895162,3.044931124260926e-05,90.0,94.54922528967101,narrow_keep
clustered,medium,3600,1,0.001,20,72000.0,66031.32999999999,66338.76,66011.30999999998,1.0853383451846252,0.9953657560074983,0.49605135847177184,1.537562655678219e-05,95.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0.001,20,72000.0,66031.32999999999,66338.76,66011.30999999998,1.0853383451846252,0.9953657560074983,0.4960513584717674,1.537562655678219e-05,95.0,94.54922528967097,narrow_keep
clustered,medium,3600,1,0.01,2,72000.0,66031.50999999998,66147.05999999998,66011.30999999998,1.0884837512052692,0.9982531347576142,0.20564657783643803,0.0001542018647540798,50.0,97.90354818833497,narrow_keep
random_avg,medium,3600,1,0.01,2,72000.0,66031.50999999998,66189.072,66011.30999999998,1.0877931571115544,0.9976197879408772,0.2692902170855449,0.00015410403059080353,50.0,97.202025818668,narrow_keep
clustered,medium,3600,1,0.01,5,72000.0,66031.50999999998,66222.06,66011.30999999998,1.0872509855477164,0.9971225600653314,0.31926347166875146,6.342297415695012e-05,80.0,96.55099863242184,narrow_keep
random_avg,medium,3600,1,0.01,5,72000.0,66031.50999999998,66317.874,66011.30999999998,1.0856804900536339,0.995682251885853,0.46441132587734746,6.333136191979532e-05,80.0,94.95108279106104,narrow_keep
clustered,medium,3600,1,0.01,10,72000.0,66031.50999999998,66339.93999999999,66011.30999999998,1.0853190400835457,0.995350764562042,0.4978389309347131,3.316252622477501e-05,90.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0.01,10,72000.0,66031.50999999998,66339.93999999999,66011.30999999998,1.0853190400835457,0.9953507645620421,0.4978389309347042,3.316252622477501e-05,90.0,94.54922528967101,narrow_keep
clustered,medium,3600,1,0.01,20,72000.0,66031.50999999998,66338.93999999999,66011.30999999998,1.085335400294307,0.9953657685817711,0.4963240390169599,1.808892333823845e-05,95.0,94.54922528967093,narrow_keep
random_avg,medium,3600,1,0.01,20,72000.0,66031.50999999998,66338.93999999999,66011.30999999998,1.085335400294307,0.9953657685817711,0.49632403901695543,1.808892333823845e-05,95.0,94.54922528967097,narrow_keep
clustered,medium,3600,5,0,2,72000.0,66111.30999999998,66186.85999999999,66011.30999999998,1.08782921564794,0.9988585347605249,0.2659392761634294,0.0007554369553110695,50.0,97.90354818833497,narrow_keep
random_avg,medium,3600,5,0,2,72000.0,66111.30999999998,66228.872,66011.30999999998,1.0871394514106427,0.9982251845199851,0.3295829154125407,0.0007549579523685019,50.0,97.202025818668,narrow_keep
clustered,medium,3600,5,0,5,72000.0,66111.30999999998,66237.86,66011.30999999998,1.086991638920702,0.9980894612235356,0.3431987639694212,0.0003019421219224172,80.0,96.55099863242184,narrow_keep
random_avg,medium,3600,5,0,5,72000.0,66111.30999999998,66333.674,66011.30999999998,1.0854218919515761,0.996648099716627,0.48834661817801717,0.00030150608109766005,80.0,94.95108279106104,narrow_keep
clustered,medium,3600,5,0,10,72000.0,66111.30999999998,66347.73999999999,66011.30999999998,1.08519144736505,0.996436502584715,0.5096550878932904,0.00015072103435625692,90.0,94.54922528967093,narrow_keep
random_avg,medium,3600,5,0,10,72000.0,66111.30999999998,66347.73999999999,66011.30999999998,1.08519144736505,0.9964365025847151,0.5096550878932815,0.00015072103435625692,90.0,94.54922528967101,narrow_keep
clustered,medium,3600,5,0,20,72000.0,66111.30999999998,66342.73999999999,66011.30999999998,1.0852732341172524,0.9965116002142811,0.5020806283044577,7.53661968136981e-05,95.0,94.54922528967093,narrow_keep
random_avg,medium,3600,5,0,20,72000.0,66111.30999999998,66342.73999999999,66011.30999999998,1.0852732341172524,0.9965116002142811,0.5020806283044532,7.53661968136981e-05,95.0,94.54922528967097,narrow_keep
clustered,medium,3600,5,0.001,2,72000.0,66111.32999999999,66186.87999999999,66011.30999999998,1.0878288869334831,0.9988585351054469,0.2659695740018009,0.0007557389017279559,50.0,97.90354818833497,narrow_keep
random_avg,medium,3600,5,0.001,2,72000.0,66111.32999999999,66228.892,66011.30999999998,1.087139123112823,0.9982251850558674,0.32961321325090776,0.0007552597074736584,50.0,97.202025818668,narrow_keep
clustered,medium,3600,5,0.001,5,72000.0,66111.32999999999,66237.88,66011.30999999998,1.0869913107122389,0.9980894618004076,0.34322906180777046,0.0003022439727841531,80.0,96.55099863242184,narrow_keep
random_avg,medium,3600,5,0.001,5,72000.0,66111.32999999999,66333.694,66011.30999999998,1.085421564690274,0.9966481007271534,0.48837691601637534,0.0003018074961819345,80.0,94.95108279106104,narrow_keep
