Total batches,143051.1474609375,Explicit schedule unit,one optimization step,DP overlap mode,lump
Event,Type,start time,end time,duration,Bytes to be transferred,Collective type,Parallelism,Locality,Degree,Lane,Step,Layer index,First layer,Last layer,Layer count,Bucket id,Unit kind,Ready time,Raw comm duration,Raw reconf duration,Hidden comm duration,Exposed comm duration,Hidden reconf duration,Exposed reconf duration,Stage index,Microbatch index,Scheduler explicit,Event provenance,Ordering source,topology_signature,Topology candidate tag,previous_event_type,previous_topology_signature,gap_from_previous_s
FWD_TP_COMM_INTRA,Comm,0.2033635317643256,0.20339629412877003,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,26,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.20339629412877003,0.21089672784316893,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,27,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.21089672784316893,0.21092949020761337,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,27,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.21092949020761337,0.21842992392201227,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,28,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.21842992392201227,0.2184626862864567,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,28,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2184626862864567,0.2259631200008556,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,29,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.2259631200008556,0.22599588236530005,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,29,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.22599588236530005,0.23349631607969895,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,30,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.23349631607969895,0.2335290784441434,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,30,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2335290784441434,0.2410295121585423,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,31,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.2410295121585423,0.24106227452298673,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,31,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.24106227452298673,0.24856270823738563,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,32,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.24856270823738563,0.24859547060183007,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,32,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.24859547060183007,0.256095904316229,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,33,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.256095904316229,0.2561286666806734,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,33,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2561286666806734,0.2636291003950723,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,34,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.2636291003950723,0.26366186275951675,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,34,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.26366186275951675,0.27116229647391565,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,35,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.27116229647391565,0.2711950588383601,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,35,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2711950588383601,0.278695492552759,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,36,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.278695492552759,0.27872825491720343,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,36,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.27872825491720343,0.28622868863160233,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,37,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.28622868863160233,0.2862614509960468,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,37,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2862614509960468,0.2937618847104457,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,38,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.2937618847104457,0.2937946470748901,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,38,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.2937946470748901,0.301295080789289,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,39,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.301295080789289,0.30132784315373345,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,39,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.30132784315373345,0.30882827686813236,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,40,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.30882827686813236,0.3088610392325768,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,40,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3088610392325768,0.3163614729469757,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,41,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3163614729469757,0.31639423531142014,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,41,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.31639423531142014,0.32389466902581904,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,42,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.32389466902581904,0.3239274313902635,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,42,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3239274313902635,0.3314278651046624,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,43,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3314278651046624,0.3314606274691068,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,43,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3314606274691068,0.3389610611835057,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,44,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3389610611835057,0.33899382354795016,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,44,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.33899382354795016,0.34649425726234906,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,45,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.34649425726234906,0.3465270196267935,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,45,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3465270196267935,0.3540274533411924,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,46,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3540274533411924,0.35406021570563684,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,46,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.35406021570563684,0.36156064942003574,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,47,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.36156064942003574,0.3615934117844802,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,47,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3615934117844802,0.3690938454988791,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,48,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3690938454988791,0.3691266078633235,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,48,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3691266078633235,0.3766270415777224,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,49,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3766270415777224,0.37665980394216686,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,49,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.37665980394216686,0.38416023765656576,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,50,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.38416023765656576,0.3841930000210102,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,50,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3841930000210102,0.3916934337354091,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,51,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.3916934337354091,0.39172619609985354,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,51,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.39172619609985354,0.39922662981425244,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,52,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.39922662981425244,0.3992593921786969,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,52,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.3992593921786969,0.4067598258930958,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,53,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.4067598258930958,0.4067925882575402,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,53,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.4067925882575402,0.4142930219719391,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,54,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.4142930219719391,0.41432578433638356,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,54,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.41432578433638356,0.42182621805078246,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,55,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.42182621805078246,0.4218589804152269,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,55,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.4218589804152269,0.4293594141296258,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,56,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.4293594141296258,0.42939217649407024,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,56,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.42939217649407024,0.43689261020846915,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,57,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
FWD_TP_COMM_INTRA,Comm,0.43689261020846915,0.4369253725729136,3.2762364444438585e-05,20132659.200000003,ALLREDUCE,TP,INTRA,8,MAIN_SERIAL,0,57,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,tp_intra,collective=ALLREDUCE|parallelism=TP|locality=INTRA|degree=8|bytes=20132659.200000003,FWD_LAYER_COMPUTE,none,0.0
FWD_LAYER_COMPUTE,Compute,0.4369253725729136,0.4444258062873125,0.007500433714398902,NONE,NONE,NONE,NONE,0,MAIN_SERIAL,0,58,NONE,NONE,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,no,scaffold_serial,phase_scaffold_serial,none,NONE,FWD_TP_COMM_INTRA,tp_intra,0.0
